49.126.231.234 - - [27/Jul/2020:17:06:32 +0000] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 1080 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:33 +0000] "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 1079 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:33 +0000] "GET /static/admin/js/core.js HTTP/1.1" 404 1073 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:34 +0000] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 1087 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:34 +0000] "GET /static/admin/js/actions.js HTTP/1.1" 404 1075 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:34 +0000] "GET /static/admin/js/urlify.js HTTP/1.1" 404 1074 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:34 +0000] "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 1078 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:35 +0000] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 404 1083 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:35 +0000] "GET /static/admin/css/responsive.css HTTP/1.1" 404 1077 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:35 +0000] "GET /static/admin/js/change_form.js HTTP/1.1" 404 1078 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:35 +0000] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 1080 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:35 +0000] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 1080 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:35 +0000] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 1082 "http://164.90.217.64/admin/api/file/937291cdb1a9fbb65a16686ce448cbb5f222e2102605e8e671a4ab82/change/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /admin/api/file/ HTTP/1.1" 200 1762 "http://164.90.217.64/admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/css/base.css HTTP/1.1" 404 1072 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/css/changelists.css HTTP/1.1" 404 1076 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 404 1083 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 1079 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/js/core.js HTTP/1.1" 404 1073 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 1087 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/js/actions.js HTTP/1.1" 404 1075 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 1078 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
49.126.231.234 - - [27/Jul/2020:17:06:48 +0000] "GET /static/admin/js/urlify.js HTTP/1.1" 404 1074 "http://164.90.217.64/admin/api/file/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
